name,PLN_AREA_N,category,lat,lng
Guardian Singapore,OUTRAM,pharmacy,1.2837062,103.8440612
Guardian Singapore,MARINE PARADE,pharmacy,1.3015673,103.904844
Guardian,SENGKANG,pharmacy,1.3823327,103.8937579
Guardian Singapore,MARINE PARADE,pharmacy,1.3052002,103.9050645
Guardian,DOWNTOWN CORE,pharmacy,1.2746427,103.8433785
Guardian Singapore,QUEENSTOWN,pharmacy,1.3105652,103.7956219
Guardian Singapore,DOWNTOWN CORE,pharmacy,1.2767708999999998,103.8451658
Guardian Singapore,DOWNTOWN CORE,pharmacy,1.2795071000000002,103.8473448
Guardian,CLEMENTI,pharmacy,1.3151325,103.7647087
Guardian Singapore,BUKIT TIMAH,pharmacy,1.3416955,103.7759701
Guardian,JURONG EAST,pharmacy,1.3331371,103.743579
Guardian Singapore,JURONG WEST,pharmacy,1.3440967,103.7207278
Guardian,CHOA CHU KANG,pharmacy,1.3853948,103.7447633
Guardian Singapore,CHOA CHU KANG,pharmacy,1.3781772,103.7388786
Guardian Singapore,BUKIT BATOK,pharmacy,1.3499021,103.7491753
Guardian Singapore,CHOA CHU KANG,pharmacy,1.3972577,103.7473246
Guardian Singapore,BUKIT BATOK,pharmacy,1.3481705,103.7581725
Guardian,WOODLANDS,pharmacy,1.4360342,103.7857275
Guardian,SEMBAWANG,pharmacy,1.4483099,103.82003509999998
Guardian,SENGKANG,pharmacy,1.3916822,103.8759067
Guardian Singapore,WOODLANDS,pharmacy,1.4376669,103.7951408
WATSONS,JURONG EAST,pharmacy,1.335105,103.7462066
Guardian Beauty Store,JURONG WEST,pharmacy,1.3392278999999998,103.7062588
Yeta Optical Co,JURONG WEST,health,1.3347725,103.7211374
Watsons Singapore - PLQ (Click & Collect),GEYLANG,pharmacy,1.3174395,103.8927301
Watsons – Your Personal Store,MARINE PARADE,pharmacy,1.305101,103.9051744
Watsons Singapore - Compass One (Click & Collect),SENGKANG,pharmacy,1.3923774,103.8951338
Watsons Singapore - Rivervale Mall (Click & Collect),SENGKANG,health,1.3923205,103.9045208
Watsons Singapore - Waterway Point (Click & Collect),PUNGGOL,pharmacy,1.4067758999999995,103.9028467
Watsons - Hougang Mall (Click & Collect),HOUGANG,pharmacy,1.3727945,103.8936338
Watsons Singapore - Hougang 1 (Click & Collect),HOUGANG,health,1.3758605,103.879441
Watsons Singapore - Serangoon Garden (Click & Collect),SERANGOON,health,1.3645954,103.8660735
Watsons Singapore - AMK Hub (Click & Collect),ANG MO KIO,health,1.3696384,103.8488714
Watsons Singapore - Hougang Green Shopping Mall (Click & Collect),HOUGANG,health,1.3792668,103.8878925
Watsons Singapore - Hougang Ave 1 (Click & Collect),HOUGANG,health,1.35398,103.8908827
Watsons Singapore - ITE AMK (Click & Collect),ANG MO KIO,health,1.3766005,103.8566887
Guardian,YISHUN,pharmacy,1.4293032,103.8355822
Guardian Singapore,YISHUN,pharmacy,1.430567,103.8279529
Watsons Singapore - International Plaza (Click & Collect),DOWNTOWN CORE,pharmacy,1.2756669,103.8461511
Watsons Singapore - Hong Leong Building (Click & Collect),DOWNTOWN CORE,health,1.2815473999999998,103.851287
Watsons Singapore - VivoCity (Click & Collect),BUKIT MERAH,pharmacy,1.2651517,103.8226167
Watsons Singapore - Harbourfront Centre (Click & Collect),BUKIT MERAH,health,1.2643276,103.8203126
Watsons Singapore - ARC (Click & Collect),QUEENSTOWN,health,1.2736761,103.8015216
Watsons,DOWNTOWN CORE,health,1.2842639,103.8525129
Watsons Singapore - Chinatown Point (Click & Collect),OUTRAM,health,1.285249,103.844833
Watsons Singapore - RWS,SOUTHERN ISLANDS,health,1.2561661,103.8208251
Watsons Singapore - Amara 100AM (Click & Collect),DOWNTOWN CORE,health,1.2749455,103.8434094
Watsons Singapore - Income At Raffles (Click & Collect),DOWNTOWN CORE,pharmacy,1.2842345,103.8524453
Watsons Singapore - Marina Square (Click & Collect),DOWNTOWN CORE,pharmacy,1.291491,103.8581818
Watsons Singapore - Funan (Click & Collect),DOWNTOWN CORE,pharmacy,1.2914698999999998,103.8505736
Watsons Singapore - Raffles City (Click & Collect),DOWNTOWN CORE,health,1.2939211000000002,103.8533887
Watsons Singapore - Bugis Junction (Click & Collect),DOWNTOWN CORE,pharmacy,1.299087,103.855365
Watsons Singapore - Suntec City (Click & Collect),DOWNTOWN CORE,health,1.2957108,103.8586488
Watsons Singapore - NUH (Click & Collect),QUEENSTOWN,pharmacy,1.2933438,103.7843402
Watsons Singapore - Plaza Singapura (Click & Collect),MUSEUM,health,1.3006954,103.84475
Watsons Singapore - Parklane Shopping Mall (Click & Collect),ROCHOR,health,1.3007791000000002,103.8495883
Watsons Singapore - The Star Vista (Click & Collect),QUEENSTOWN,health,1.3065835,103.7884399
Watsons Singapore - Kinex (Click & Collect),GEYLANG,health,1.3149868,103.8946433
Watsons Singapore - Parkway Parade (Click & Collect),MARINE PARADE,pharmacy,1.3014001,103.9052037
Watsons Singapore - Singapore Post Centre (Click & Collect),GEYLANG,pharmacy,1.3185147,103.8940801
Watsons Singapore - Bukit Timah Plaza (Click & Collect),BUKIT TIMAH,health,1.3385966,103.7785891
Watsons Singapore - Hillion Mall (Click & Collect),BUKIT PANJANG,pharmacy,1.3779581,103.7630439
Watsons Singapore - Bukit Panjang Plaza (Click & Collect),BUKIT PANJANG,pharmacy,1.3804296,103.7639083
Watsons Singapore - Tampines Mart (Click & Collect),TAMPINES,health,1.354279,103.9599466
Watsons Singapore - Tampines 1 (Click & Collect),TAMPINES,health,1.3542413999999998,103.9450042
Watsons Singapore - Heartbeat @ Bedok (Click & Collect),BEDOK,pharmacy,1.3271895,103.9323688
Watsons Singapore - Tampines Mall (Click & Collect),TAMPINES,pharmacy,1.3524573,103.9446726
Watsons Singapore - Bedok Mall (Click & Collect),BEDOK,pharmacy,1.324592,103.9292631
Watsons Singapore - Eastpoint (Click & Collect),TAMPINES,pharmacy,1.3425187,103.9530685
Watsons Singapore - T4 Check-In,CHANGI,pharmacy,1.337431,103.9828748
Watsons Singapore - Changi City Point (Click & Collect),TAMPINES,health,1.3343011,103.9627758
Watsons Singapore - Tampines St 81 (Click & Collect),TAMPINES,health,1.3492030000000002,103.934532
Watsons Singapore - Bedok South (Click & Collect),BEDOK,health,1.3241216,103.9416303
Watsons Health,BEDOK,pharmacy,1.326762,103.9325844
Watsons Singapore - White Sands (Click & Collect),PASIR RIS,pharmacy,1.3724166000000002,103.9496584
Watsons Singapore - Punggol Plaza (Click & Collect),PUNGGOL,health,1.3941371,103.9130464
Watsons,QUEENSTOWN,health,1.2890433,103.8054963
Watsons Singapore - Killiney Road (Click & Collect),RIVER VALLEY,health,1.297691,103.8385613
Watsons Singapore - The Centrepoint (Click & Collect),ORCHARD,pharmacy,1.3011231,103.8400631
Watsons Singapore - Paragon (Click & Collect),ORCHARD,pharmacy,1.3039204,103.8356396
Watsons Singapore - Orchard Gateway (Click & Collect),ORCHARD,health,1.3007611,103.8390583
Watsons Singapore - Ngee Ann City (Click & Collect),ORCHARD,pharmacy,1.3026245,103.8342171
Watsons Singapore - Tiong Bahru Plaza (Click & Collect),BUKIT MERAH,health,1.2864763,103.8271508
Watsons Singapore - Great World City (Click & Collect),SINGAPORE RIVER,pharmacy,1.2939072,103.8315304
Watsons Singapore - People's Park Complex (Click & Collect),OUTRAM,health,1.284095,103.8425309
Watsons Singapore - Atra (Click & Collect),BUKIT MERAH,health,1.2900367,103.8169318
Guardian Health and Beauty,JURONG EAST,pharmacy,1.3342482,103.7429028
Watsons Singapore - Thomson Plaza (Click & Collect),BISHAN,health,1.3548791,103.8308643
Watsons Singapore - United Square (Click & Collect),NOVENA,pharmacy,1.3171507,103.8433964
Watsons Singapore - Braddell (Click & Collect),TOA PAYOH,health,1.341253,103.846346
Watsons Singapore - Novena Square (Click & Collect),NOVENA,pharmacy,1.3199572,103.8439076
Watsons Singapore - Junction 8 (Click & Collect),BISHAN,pharmacy,1.3507496,103.8479319
Watsons Singapore - Towner Road (Click & Collect),KALLANG,health,1.3194685,103.8611894
Watsons Singapore - City Square Mall (Click & Collect),KALLANG,health,1.3111665,103.856822
Watsons Singapore - Nex (Click & Collect),SERANGOON,pharmacy,1.350797,103.871674
Watsons Singapore - Toa Payoh (HDB) (Click & Collect),TOA PAYOH,health,1.3328592,103.848053
Watsons Singapore - Far East Plaza (Click & Collect),ORCHARD,health,1.307082,103.8336553
Watsons Singapore - Bishan (Click & Collect),BISHAN,health,1.3580041,103.8446385
Watsons Singapore - Serangoon Central,SERANGOON,health,1.354041,103.871142
Watsons Singapore - The Poiz (Click & Collect),TOA PAYOH,pharmacy,1.3312349,103.8681859
Watsons Singapore - Forum Galleria,ORCHARD,health,1.3061568,103.8286529
Watsons - Bishan St 22,BISHAN,pharmacy,1.3580041,103.8446385
Watsons Singapore - Heartland Mall (Click & Collect),HOUGANG,health,1.359469,103.8851289
Watsons Singapore - Ion Orchard (Click & Collect),ORCHARD,pharmacy,1.3044756000000002,103.8315999
Watsons - Lucky Plaza (Click & Collect),ORCHARD,pharmacy,1.304543,103.833929
Watsons Singapore - Clementi Mall (Click & Collect),CLEMENTI,pharmacy,1.3147043,103.764053
Watsons Singapore - West Coast Plaza (Click & Collect),CLEMENTI,health,1.3037119,103.766029
Watsons Singapore - Beauty World Centre (Click & Collect),BUKIT TIMAH,health,1.34234,103.776131
Watsons Personal Store,BUKIT TIMAH,pharmacy,1.3424247,103.7764616
Watson’s Your Personal Store,CLEMENTI,health,1.3150345,103.7647503
Watsons Singapore - Jurong West St 92 (Click & Collect),JURONG WEST,health,1.3413174,103.69156329999998
Watsons Singapore - Pioneer Mall (Click & Collect),JURONG WEST,health,1.3418124,103.6972626
Watsons Singapore - Jurong Point (Click & Collect),JURONG WEST,pharmacy,1.3393421,103.7068239
Watsons Singapore - Boon Lay Shopping Centre (Click & Collect),JURONG WEST,health,1.3461328,103.7129969
Watsons Singapore - Jurong West St 51 (Click & Collect),JURONG WEST,health,1.3501994,103.7188411
Watsons Singapore - JEM (Click & Collect),JURONG EAST,pharmacy,1.3337765,103.7436699
Watsons Singapore - JCUBE (Click & Collect),JURONG EAST,health,1.3333486,103.7400353
Watsons Singapore - Westgate (Click & Collect),JURONG EAST,health,1.3343784,103.7427835
Watsons Singapore - West Mall (Click & Collect),BUKIT BATOK,health,1.3498791,103.7492068
Watsons Singapore - IMM (Click & Collect),JURONG EAST,pharmacy,1.3347957,103.7471363
Watsons Singapore - Lot 1 (Click & Collect),CHOA CHU KANG,health,1.3852086,103.7449371
Watsons Singapore - Yew Tee Point (Click & Collect),CHOA CHU KANG,health,1.3970058,103.7464759
Watsons Singapore - Bukit Gombak (Click & Collect),BUKIT BATOK,health,1.3584586,103.7506974
Watsons - IMM Building,JURONG EAST,pharmacy,1.3348152,103.7471485
Guardian,JURONG WEST,pharmacy,1.3392378,103.7056174
Watsons Singapore - Causeway Point (Click & Collect),WOODLANDS,pharmacy,1.4360933,103.7859471
Watsons Singapore - Sembawang Shopping Centre (Click & Collect),SEMBAWANG,health,1.4420175,103.8250677
Watsons Singapore - Northpoint City (Click & Collect),YISHUN,pharmacy,1.4281699,103.8361007
Watsons Singapore - Sun Plaza (Click & Collect),SEMBAWANG,pharmacy,1.4482678,103.8196887
Watsons Singapore - The Seletar Mall (Click & Collect),SENGKANG,pharmacy,1.3912448999999998,103.8761588
Unity AMK Hub,ANG MO KIO,pharmacy,1.3696302,103.8482042
Unity Taman Jurong,JURONG WEST,pharmacy,1.3345709,103.72059
Unity Harbour Front Centre,BUKIT MERAH,pharmacy,1.2642175,103.8203582
Unity Bukit Timah Plaza,BUKIT TIMAH,pharmacy,1.3387142,103.7786607
Unity Clementi Mall,CLEMENTI,pharmacy,1.314918,103.7643089
Unity Tampines Mall,TAMPINES,pharmacy,1.3524573,103.9446726
Unity Northpoint City,YISHUN,pharmacy,1.429368,103.836413
Unity Kampung Admiralty,WOODLANDS,pharmacy,1.4397745000000002,103.8008056
Unity Wisteria Mall,YISHUN,pharmacy,1.4345772,103.8340876
Unity Yishun Mall,YISHUN,pharmacy,1.4243083,103.8463318
Unity Yishun,YISHUN,pharmacy,1.4171755,103.8353277
Unity Yishun,YISHUN,pharmacy,1.4358559,103.8368371
Unity Vista Point,WOODLANDS,pharmacy,1.4307439,103.794102
Unity Woodlands Civic Centre,WOODLANDS,pharmacy,1.4350059,103.7869203
Unity Bukit Merah,BUKIT MERAH,pharmacy,1.282838,103.817549
Unity Yew Tee Point,CHOA CHU KANG,pharmacy,1.3971715,103.7465077
Unity Bukit Panjang Plaza,BUKIT PANJANG,pharmacy,1.380031,103.7642338
Prime Care Clinic,GEYLANG,doctor,1.312882,103.8813744
Prime Tech Solutions,SERANGOON,pharmacy,1.3774957,103.8683781
Prime Health Medical Group,SINGAPORE RIVER,health,1.2924323,103.8426281
Prime Surgery - Dr Winston Woon,TANGLIN,health,1.3076257,103.8202012
Prime Medical Group Pte Ltd,ORCHARD,health,1.3036159,103.8355742
Prime Dental Surgeon,ANG MO KIO,dentist,1.3738492,103.8381131
Prime Heart Centre,TANGLIN,hospital,1.3076528,103.8198871
Prime Gymnastics Club,TOA PAYOH,health,1.3361120000000002,103.857073
"NUH Zone H - National University For Oral Health, Singapore",QUEENSTOWN,hospital,1.2959604,103.7828821
Sgh carpark H,BUKIT MERAH,hospital,1.2805204,103.8320285
"SOC (H, J, K, L, M)",BUKIT MERAH,health,1.2788941,103.8339017
H & Y TCM Clinic,SINGAPORE RIVER,health,1.2915295,103.8414567
Lundbeck Singapore Pte. Ltd.,NOVENA,health,1.3176475,103.8435131
Lim Dental Surgery - 1-H Yio Chu Kang Road,SERANGOON,dentist,1.3541754,103.8775509
L & H Polyclinic and Surgery,BUKIT MERAH,doctor,1.288783,103.814348
Singapore Taekwon-do Academy @ Boon Lay H RC,JURONG WEST,health,1.3411215,103.7026535
G & H Medical Clinic Pte Ltd,YISHUN,health,1.4318011999999998,103.8270259
Lai Koi Pah,OUTRAM,health,1.2816228,103.8405685
Cheng Koi Foo,OUTRAM,health,1.2842143,103.8456372
Orchid Garden & Koi Pond,CHANGI,park,1.3539858,103.9890078
Giant Panda Forest - River Safari,CENTRAL WATER CATCHMENT,park,1.4037512,103.7926235
Venus Secret - Beauty & Wellness,OUTRAM,health,1.2748632,103.8426344
Venus Beauty,YISHUN,pharmacy,1.4292716,103.8355467
Welcia-BHG Suntec City,DOWNTOWN CORE,pharmacy,1.2952951,103.8598087
Welcia-BHG Bugis Junction,DOWNTOWN CORE,pharmacy,1.3002212,103.8560286
Welcia-BHG Raffles City,DOWNTOWN CORE,pharmacy,1.29401,103.8531473
Clinique - BHG Bugis,DOWNTOWN CORE,health,1.2998056999999998,103.8563689
Welcia BHG White Sands,PASIR RIS,health,1.3725512,103.9493872
New York Skin Solutions - BHG Bishan,BISHAN,health,1.3504027,103.8487564
Welcia-BHG Northpoint City,YISHUN,pharmacy,1.4277098,103.8359131
Welcia-BHG Wisteria Mall,YISHUN,pharmacy,1.4177543,103.8415056
Watsons Singapore - Breadtalk IHQ (Click & Collect),HOUGANG,health,1.3344083999999998,103.8895901
